seed,completed,t_leak,t_first_det,t_consensus,t_reported,patrol_steps,investigate_steps,fuse_steps,total_steps,err_x,err_y,err,in_tolerance_50,in_tolerance_25,lam2_mean,lam2_min,lam2_zero_pct,comm_radius,exploration,n_degraded,robots_alive_end
3000,True,199,200,507,537,1,307,30,338,2.0926943857714093,-2.488380072656639,3.2513697387768494,True,True,2.787020332137638e-18,0.0,100.0,350,lloyd,0,5
3001,True,199,202,325,363,3,123,38,164,6.765447372446715,7.1406145974256106,9.83664856433907,True,True,0.5887640187030099,0.0,48.78048780487805,350,lloyd,0,5
3002,True,199,233,345,375,34,112,30,176,1.6260696504602947,3.7611080190506527,4.097564647338122,True,True,0.23841039633034022,-2.419802882568997e-16,50.0,350,lloyd,0,5
3003,True,199,316,470,500,117,154,30,301,5.039034415080039,-5.153854634131164,7.207918244966178,True,True,0.753159294145657,0.0,47.840531561461795,350,lloyd,0,5
3004,True,199,253,363,393,54,110,30,194,-6.110438937184142,1.8884846145222696,6.39561084997699,True,True,0.034377583830782835,0.0,94.3298969072165,350,lloyd,0,5
3005,True,199,361,523,553,162,162,30,354,2.432576809112163,4.259983758845465,4.9055979816794455,True,True,-7.008524050330448e-17,-2.419802882568997e-16,100.0,350,lloyd,0,5
3006,True,199,210,313,343,11,103,30,144,20.022799912611504,2.4029885284866737,20.16647887481882,True,True,3.5069444444444415,0.9999999999999998,0.0,350,lloyd,0,5
3007,True,199,266,457,487,67,191,30,288,7.49842536657934,-5.828259565449883,9.497104429267827,True,True,5.0114606702402514e-17,0.0,100.0,350,lloyd,0,5
3008,True,199,238,390,420,39,152,30,221,2.211192586547668,4.03982358962395,4.605382426040807,True,True,0.0957394392694826,0.0,83.2579185520362,350,lloyd,0,5
3009,True,199,200,297,336,1,97,39,137,9.840251552338714,7.863646214337706,12.596328131545803,True,True,0.0605904462374288,0.0,88.32116788321167,350,lloyd,0,5
3010,True,199,204,311,341,5,107,30,142,10.733728039561782,-8.2258400052919,13.523215646433192,True,True,8.292366833296846e-18,0.0,100.0,350,lloyd,0,5
